,instrumentToken,instrumentName,name,lastPrice,expiry,strike,tickSize,lotSize,instrumentType,segment,exchange,isin,multiplier,exchangeToken,optionType
3461,18665,NIFTY,,179.25,06JAN22,16600.0,0.05,50,OI,FO,NSE,,1,39486,PE
3462,18666,NIFTY,,1481.9,06JAN22,16650.0,0.05,50,OI,FO,NSE,,1,39490,CE
3463,18667,NIFTY,,190.1,06JAN22,16650.0,0.05,50,OI,FO,NSE,,1,39491,PE
3464,18670,NIFTY,,1443.55,06JAN22,16700.0,0.05,50,OI,FO,NSE,,1,39495,CE
3465,18671,NIFTY,,201.4,06JAN22,16700.0,0.05,50,OI,FO,NSE,,1,39499,PE
3466,18673,NIFTY,,1405.7,06JAN22,16750.0,0.05,50,OI,FO,NSE,,1,39500,CE
3467,18680,NIFTY,,213.25,06JAN22,16750.0,0.05,50,OI,FO,NSE,,1,39501,PE
3468,18686,NIFTY,,1368.35,06JAN22,16800.0,0.05,50,OI,FO,NSE,,1,39502,CE
3469,18689,NIFTY,,225.55,06JAN22,16800.0,0.05,50,OI,FO,NSE,,1,39507,PE
3470,18716,NIFTY,,1332.15,06JAN22,16850.0,0.05,50,OI,FO,NSE,,1,39508,CE
3471,18748,NIFTY,,239.0,06JAN22,16850.0,0.05,50,OI,FO,NSE,,1,39509,PE
3472,18749,NIFTY,,1295.75,06JAN22,16900.0,0.05,50,OI,FO,NSE,,1,39510,CE
3473,18750,NIFTY,,252.25,06JAN22,16900.0,0.05,50,OI,FO,NSE,,1,39511,PE
3474,18751,NIFTY,,1259.1,06JAN22,16950.0,0.05,50,OI,FO,NSE,,1,39512,CE
3475,18752,NIFTY,,265.3,06JAN22,16950.0,0.05,50,OI,FO,NSE,,1,39515,PE
3476,18753,NIFTY,,1223.85,06JAN22,17000.0,0.05,50,OI,FO,NSE,,1,39525,CE
3477,18787,NIFTY,,279.7,06JAN22,17000.0,0.05,50,OI,FO,NSE,,1,39527,PE
3478,18792,NIFTY,,1189.15,06JAN22,17050.0,0.05,50,OI,FO,NSE,,1,39530,CE
3479,18794,NIFTY,,294.65,06JAN22,17050.0,0.05,50,OI,FO,NSE,,1,39531,PE
3480,18795,NIFTY,,1155.0,06JAN22,17100.0,0.05,50,OI,FO,NSE,,1,39532,CE
3481,18796,NIFTY,,310.15,06JAN22,17100.0,0.05,50,OI,FO,NSE,,1,39533,PE
3482,18797,NIFTY,,1121.35,06JAN22,17150.0,0.05,50,OI,FO,NSE,,1,39541,CE
3483,18798,NIFTY,,326.2,06JAN22,17150.0,0.05,50,OI,FO,NSE,,1,39542,PE
3484,18820,NIFTY,,1088.3,06JAN22,17200.0,0.05,50,OI,FO,NSE,,1,39543,CE
3485,18824,NIFTY,,342.8,06JAN22,17200.0,0.05,50,OI,FO,NSE,,1,39544,PE
3486,18836,NIFTY,,1055.85,06JAN22,17250.0,0.05,50,OI,FO,NSE,,1,39545,CE
3487,18837,NIFTY,,360.0,06JAN22,17250.0,0.05,50,OI,FO,NSE,,1,39546,PE
3488,18854,NIFTY,,1023.95,06JAN22,17300.0,0.05,50,OI,FO,NSE,,1,39547,CE
3489,18859,NIFTY,,377.75,06JAN22,17300.0,0.05,50,OI,FO,NSE,,1,39548,PE
3490,18879,NIFTY,,992.6,06JAN22,17350.0,0.05,50,OI,FO,NSE,,1,39549,CE
3491,18880,NIFTY,,396.05,06JAN22,17350.0,0.05,50,OI,FO,NSE,,1,39550,PE
3492,18898,NIFTY,,961.85,06JAN22,17400.0,0.05,50,OI,FO,NSE,,1,39551,CE
3493,18909,NIFTY,,415.0,06JAN22,17400.0,0.05,50,OI,FO,NSE,,1,39552,PE
3494,18912,NIFTY,,931.7,06JAN22,17450.0,0.05,50,OI,FO,NSE,,1,39553,CE
3495,18919,NIFTY,,434.5,06JAN22,17450.0,0.05,50,OI,FO,NSE,,1,39554,PE
3496,18921,NIFTY,,902.1,06JAN22,17500.0,0.05,50,OI,FO,NSE,,1,39556,CE
3497,18922,NIFTY,,454.6,06JAN22,17500.0,0.05,50,OI,FO,NSE,,1,39557,PE
3498,18924,NIFTY,,873.15,06JAN22,17550.0,0.05,50,OI,FO,NSE,,1,39559,CE
3499,18927,NIFTY,,475.25,06JAN22,17550.0,0.05,50,OI,FO,NSE,,1,39560,PE
3500,18928,NIFTY,,844.75,06JAN22,17600.0,0.05,50,OI,FO,NSE,,1,39562,CE
3501,18930,NIFTY,,496.55,06JAN22,17600.0,0.05,50,OI,FO,NSE,,1,39563,PE
3502,18931,NIFTY,,816.95,06JAN22,17650.0,0.05,50,OI,FO,NSE,,1,39564,CE
3503,18933,NIFTY,,518.4,06JAN22,17650.0,0.05,50,OI,FO,NSE,,1,39580,PE
3504,18934,NIFTY,,789.8,06JAN22,17700.0,0.05,50,OI,FO,NSE,,1,39582,CE
3505,18935,NIFTY,,540.9,06JAN22,17700.0,0.05,50,OI,FO,NSE,,1,39583,PE
3506,18939,NIFTY,,763.2,06JAN22,17750.0,0.05,50,OI,FO,NSE,,1,39588,CE
3507,18940,NIFTY,,563.95,06JAN22,17750.0,0.05,50,OI,FO,NSE,,1,39589,PE
3508,18942,NIFTY,,737.2,06JAN22,17800.0,0.05,50,OI,FO,NSE,,1,39590,CE
3509,18946,NIFTY,,587.6,06JAN22,17800.0,0.05,50,OI,FO,NSE,,1,39591,PE
3510,18964,NIFTY,,711.8,06JAN22,17850.0,0.05,50,OI,FO,NSE,,1,39592,CE
3511,19007,NIFTY,,611.85,06JAN22,17850.0,0.05,50,OI,FO,NSE,,1,39594,PE
3512,19011,NIFTY,,686.9,06JAN22,17900.0,0.05,50,OI,FO,NSE,,1,39599,CE
3513,19012,NIFTY,,636.65,06JAN22,17900.0,0.05,50,OI,FO,NSE,,1,39601,PE
3514,19023,NIFTY,,662.7,06JAN22,17950.0,0.05,50,OI,FO,NSE,,1,39607,CE
3515,19026,NIFTY,,662.1,06JAN22,17950.0,0.05,50,OI,FO,NSE,,1,39608,PE
3516,19030,NIFTY,,675.35,06JAN22,18000.0,0.05,50,OI,FO,NSE,,1,39609,CE
3517,19031,NIFTY,,688.15,06JAN22,18000.0,0.05,50,OI,FO,NSE,,1,39610,PE
3518,19032,NIFTY,,616.05,06JAN22,18050.0,0.05,50,OI,FO,NSE,,1,39616,CE
3519,19033,NIFTY,,714.8,06JAN22,18050.0,0.05,50,OI,FO,NSE,,1,39617,PE
3520,19034,NIFTY,,593.6,06JAN22,18100.0,0.05,50,OI,FO,NSE,,1,39618,CE
3521,19035,NIFTY,,742.0,06JAN22,18100.0,0.05,50,OI,FO,NSE,,1,39620,PE
3522,19036,NIFTY,,571.75,06JAN22,18150.0,0.05,50,OI,FO,NSE,,1,39628,CE
3523,19041,NIFTY,,769.8,06JAN22,18150.0,0.05,50,OI,FO,NSE,,1,39630,PE
3524,19042,NIFTY,,400.0,06JAN22,18200.0,0.05,50,OI,FO,NSE,,1,39631,CE
3525,19043,NIFTY,,798.15,06JAN22,18200.0,0.05,50,OI,FO,NSE,,1,39633,PE
3526,19046,NIFTY,,529.75,06JAN22,18250.0,0.05,50,OI,FO,NSE,,1,39634,CE
3527,19049,NIFTY,,827.1,06JAN22,18250.0,0.05,50,OI,FO,NSE,,1,39635,PE
3528,19050,NIFTY,,509.6,06JAN22,18300.0,0.05,50,OI,FO,NSE,,1,39638,CE
3529,19054,NIFTY,,856.65,06JAN22,18300.0,0.05,50,OI,FO,NSE,,1,39639,PE
3530,19056,NIFTY,,490.0,06JAN22,18350.0,0.05,50,OI,FO,NSE,,1,39640,CE
3531,19057,NIFTY,,886.7,06JAN22,18350.0,0.05,50,OI,FO,NSE,,1,39641,PE
3532,19058,NIFTY,,471.0,06JAN22,18400.0,0.05,50,OI,FO,NSE,,1,39643,CE
3533,19063,NIFTY,,917.35,06JAN22,18400.0,0.05,50,OI,FO,NSE,,1,39648,PE
3534,19065,NIFTY,,452.5,06JAN22,18450.0,0.05,50,OI,FO,NSE,,1,39652,CE
3535,19067,NIFTY,,948.55,06JAN22,18450.0,0.05,50,OI,FO,NSE,,1,39653,PE
3536,19068,NIFTY,,434.6,06JAN22,18500.0,0.05,50,OI,FO,NSE,,1,39678,CE
3537,19069,NIFTY,,980.25,06JAN22,18500.0,0.05,50,OI,FO,NSE,,1,39679,PE
3538,19070,NIFTY,,417.2,06JAN22,18550.0,0.05,50,OI,FO,NSE,,1,39681,CE
3539,19071,NIFTY,,1012.55,06JAN22,18550.0,0.05,50,OI,FO,NSE,,1,39682,PE
3540,19072,NIFTY,,400.35,06JAN22,18600.0,0.05,50,OI,FO,NSE,,1,39683,CE
3541,19073,NIFTY,,1045.35,06JAN22,18600.0,0.05,50,OI,FO,NSE,,1,39684,PE
3542,19074,NIFTY,,384.0,06JAN22,18650.0,0.05,50,OI,FO,NSE,,1,39685,CE
3543,19077,NIFTY,,1078.65,06JAN22,18650.0,0.05,50,OI,FO,NSE,,1,39688,PE
3544,19080,NIFTY,,368.15,06JAN22,18700.0,0.05,50,OI,FO,NSE,,1,39692,CE
3545,19081,NIFTY,,1112.5,06JAN22,18700.0,0.05,50,OI,FO,NSE,,1,39693,PE
3546,19082,NIFTY,,352.85,06JAN22,18750.0,0.05,50,OI,FO,NSE,,1,39697,CE
3547,19083,NIFTY,,1146.85,06JAN22,18750.0,0.05,50,OI,FO,NSE,,1,39702,PE
3548,19084,NIFTY,,338.0,06JAN22,18800.0,0.05,50,OI,FO,NSE,,1,39703,CE
3549,19085,NIFTY,,1181.65,06JAN22,18800.0,0.05,50,OI,FO,NSE,,1,39705,PE
3550,19086,NIFTY,,323.65,06JAN22,18850.0,0.05,50,OI,FO,NSE,,1,39711,CE
3551,19090,NIFTY,,1217.0,06JAN22,18850.0,0.05,50,OI,FO,NSE,,1,39712,PE
3552,19091,NIFTY,,309.8,06JAN22,18900.0,0.05,50,OI,FO,NSE,,1,39713,CE
3553,19099,NIFTY,,1252.8,06JAN22,18900.0,0.05,50,OI,FO,NSE,,1,39714,PE
3554,19105,NIFTY,,296.4,06JAN22,18950.0,0.05,50,OI,FO,NSE,,1,39716,CE
3555,19115,NIFTY,,1289.05,06JAN22,18950.0,0.05,50,OI,FO,NSE,,1,39717,PE
3556,19117,NIFTY,,283.5,06JAN22,19000.0,0.05,50,OI,FO,NSE,,1,39719,CE
3557,19126,NIFTY,,1325.8,06JAN22,19000.0,0.05,50,OI,FO,NSE,,1,39720,PE
3558,19127,NIFTY,,271.85,06JAN22,19050.0,0.05,50,OI,FO,NSE,,1,39727,CE
3559,19128,NIFTY,,1363.8,06JAN22,19050.0,0.05,50,OI,FO,NSE,,1,39728,PE
3560,19129,NIFTY,,259.9,06JAN22,19100.0,0.05,50,OI,FO,NSE,,1,39729,CE
3561,19130,NIFTY,,1401.55,06JAN22,19100.0,0.05,50,OI,FO,NSE,,1,39730,PE
3562,19133,NIFTY,,248.4,06JAN22,19150.0,0.05,50,OI,FO,NSE,,1,39736,CE
3563,19134,NIFTY,,1439.65,06JAN22,19150.0,0.05,50,OI,FO,NSE,,1,39740,PE
3564,19135,NIFTY,,236.5,06JAN22,19200.0,0.05,50,OI,FO,NSE,,1,39741,CE
3565,19140,NIFTY,,1477.45,06JAN22,19200.0,0.05,50,OI,FO,NSE,,1,39742,PE
3566,19142,NIFTY,,225.75,06JAN22,19250.0,0.05,50,OI,FO,NSE,,1,39747,CE
3567,19143,NIFTY,,1516.35,06JAN22,19250.0,0.05,50,OI,FO,NSE,,1,39748,PE
3568,19145,NIFTY,,215.4,06JAN22,19300.0,0.05,50,OI,FO,NSE,,1,39750,CE
3569,19146,NIFTY,,1555.65,06JAN22,19300.0,0.05,50,OI,FO,NSE,,1,39751,PE
3570,19147,NIFTY,,205.45,06JAN22,19350.0,0.05,50,OI,FO,NSE,,1,39752,CE
3571,19148,NIFTY,,1595.35,06JAN22,19350.0,0.05,50,OI,FO,NSE,,1,39753,PE
3572,19850,NIFTY,,196.75,06JAN22,19400.0,0.05,50,OI,FO,NSE,,1,35099,CE
3573,19851,NIFTY,,1556.9,06JAN22,19400.0,0.05,50,OI,FO,NSE,,1,35104,PE
3574,18656,NIFTY,,215.85,06JAN22,19450.0,0.05,50,OI,FO,NSE,,1,40635,CE
3575,18658,NIFTY,,1476.0,06JAN22,19450.0,0.05,50,OI,FO,NSE,,1,40651,PE
3576,18734,NIFTY,,205.55,06JAN22,19500.0,0.05,50,OI,FO,NSE,,1,40652,CE
3577,18735,NIFTY,,1515.4,06JAN22,19500.0,0.05,50,OI,FO,NSE,,1,40653,PE
3578,18832,NIFTY,,195.65,06JAN22,19550.0,0.05,50,OI,FO,NSE,,1,40654,CE
3579,18855,NIFTY,,1555.2,06JAN22,19550.0,0.05,50,OI,FO,NSE,,1,40655,PE
3580,146692,BANKNIFTY,,5138.9,27JAN22,35100.0,0.05,25,OI,FO,NSE,,1,35043,CE
3581,146693,BANKNIFTY,,798.15,27JAN22,35100.0,0.05,25,OI,FO,NSE,,1,35044,PE
3582,146694,BANKNIFTY,,5065.4,27JAN22,35200.0,0.05,25,OI,FO,NSE,,1,35053,CE
3583,146695,BANKNIFTY,,823.75,27JAN22,35200.0,0.05,25,OI,FO,NSE,,1,35056,PE
3584,146696,BANKNIFTY,,4992.5,27JAN22,35300.0,0.05,25,OI,FO,NSE,,1,35066,CE
3585,146963,BANKNIFTY,,849.95,27JAN22,35300.0,0.05,25,OI,FO,NSE,,1,35067,PE
3586,147412,BANKNIFTY,,4920.2,27JAN22,35400.0,0.05,25,OI,FO,NSE,,1,35068,CE
3587,147413,BANKNIFTY,,876.7,27JAN22,35400.0,0.05,25,OI,FO,NSE,,1,35069,PE
3588,48226,BANKNIFTY,,5195.1,27JAN22,35500.0,0.05,25,OI,FO,NSE,,1,67844,CE
3589,48227,BANKNIFTY,,846.15,27JAN22,35500.0,0.05,25,OI,FO,NSE,,1,67845,PE
3590,48230,BANKNIFTY,,5122.3,27JAN22,35600.0,0.05,25,OI,FO,NSE,,1,67846,CE
3591,48231,BANKNIFTY,,872.4,27JAN22,35600.0,0.05,25,OI,FO,NSE,,1,67847,PE
3592,48232,BANKNIFTY,,5050.05,27JAN22,35700.0,0.05,25,OI,FO,NSE,,1,67848,CE
3593,48233,BANKNIFTY,,899.2,27JAN22,35700.0,0.05,25,OI,FO,NSE,,1,67849,PE
3594,48234,BANKNIFTY,,4978.35,27JAN22,35800.0,0.05,25,OI,FO,NSE,,1,67850,CE
3595,48235,BANKNIFTY,,926.55,27JAN22,35800.0,0.05,25,OI,FO,NSE,,1,67851,PE
3596,48236,BANKNIFTY,,4907.25,27JAN22,35900.0,0.05,25,OI,FO,NSE,,1,67852,CE
3597,48237,BANKNIFTY,,954.45,27JAN22,35900.0,0.05,25,OI,FO,NSE,,1,67853,PE
3598,48238,BANKNIFTY,,4836.7,27JAN22,36000.0,0.05,25,OI,FO,NSE,,1,67854,CE
3599,48239,BANKNIFTY,,982.95,27JAN22,36000.0,0.05,25,OI,FO,NSE,,1,67855,PE
3600,48242,BANKNIFTY,,4766.75,27JAN22,36100.0,0.05,25,OI,FO,NSE,,1,67856,CE
3601,48243,BANKNIFTY,,1012.05,27JAN22,36100.0,0.05,25,OI,FO,NSE,,1,67857,PE
3602,48244,BANKNIFTY,,4697.4,27JAN22,36200.0,0.05,25,OI,FO,NSE,,1,67858,CE
3603,48246,BANKNIFTY,,1041.75,27JAN22,36200.0,0.05,25,OI,FO,NSE,,1,67859,PE
3604,48247,BANKNIFTY,,4627.0,27JAN22,36300.0,0.05,25,OI,FO,NSE,,1,67860,CE
3605,48248,BANKNIFTY,,1070.4,27JAN22,36300.0,0.05,25,OI,FO,NSE,,1,67861,PE
3606,48249,BANKNIFTY,,4558.9,27JAN22,36400.0,0.05,25,OI,FO,NSE,,1,67867,CE
3607,48250,BANKNIFTY,,1101.35,27JAN22,36400.0,0.05,25,OI,FO,NSE,,1,67868,PE
3608,48251,BANKNIFTY,,4491.4,27JAN22,36500.0,0.05,25,OI,FO,NSE,,1,67871,CE
3609,48254,BANKNIFTY,,1132.85,27JAN22,36500.0,0.05,25,OI,FO,NSE,,1,67872,PE
3610,48255,BANKNIFTY,,4424.5,27JAN22,36600.0,0.05,25,OI,FO,NSE,,1,67873,CE
3611,48256,BANKNIFTY,,1165.0,27JAN22,36600.0,0.05,25,OI,FO,NSE,,1,67874,PE
3612,48257,BANKNIFTY,,4358.2,27JAN22,36700.0,0.05,25,OI,FO,NSE,,1,67875,CE
3613,48258,BANKNIFTY,,1197.75,27JAN22,36700.0,0.05,25,OI,FO,NSE,,1,67876,PE
3614,48259,BANKNIFTY,,4292.5,27JAN22,36800.0,0.05,25,OI,FO,NSE,,1,67877,CE
3615,48260,BANKNIFTY,,1231.1,27JAN22,36800.0,0.05,25,OI,FO,NSE,,1,67878,PE
3616,48261,BANKNIFTY,,4227.4,27JAN22,36900.0,0.05,25,OI,FO,NSE,,1,67881,CE
3617,48262,BANKNIFTY,,1265.0,27JAN22,36900.0,0.05,25,OI,FO,NSE,,1,67882,PE
3618,48263,BANKNIFTY,,4162.9,27JAN22,37000.0,0.05,25,OI,FO,NSE,,1,67883,CE
3619,48264,BANKNIFTY,,1299.55,27JAN22,37000.0,0.05,25,OI,FO,NSE,,1,67884,PE
3620,48265,BANKNIFTY,,4099.0,27JAN22,37100.0,0.05,25,OI,FO,NSE,,1,67885,CE
3621,48266,BANKNIFTY,,1334.75,27JAN22,37100.0,0.05,25,OI,FO,NSE,,1,67886,PE
3622,48267,BANKNIFTY,,4035.75,27JAN22,37200.0,0.05,25,OI,FO,NSE,,1,67887,CE
3623,48268,BANKNIFTY,,1370.5,27JAN22,37200.0,0.05,25,OI,FO,NSE,,1,67888,PE
3624,48269,BANKNIFTY,,3973.1,27JAN22,37300.0,0.05,25,OI,FO,NSE,,1,67896,CE
3625,48270,BANKNIFTY,,1406.9,27JAN22,37300.0,0.05,25,OI,FO,NSE,,1,67897,PE
3626,48271,BANKNIFTY,,3911.05,27JAN22,37400.0,0.05,25,OI,FO,NSE,,1,67898,CE
3627,48272,BANKNIFTY,,1443.9,27JAN22,37400.0,0.05,25,OI,FO,NSE,,1,67899,PE
3628,48273,BANKNIFTY,,3849.6,27JAN22,37500.0,0.05,25,OI,FO,NSE,,1,67900,CE
3629,48274,BANKNIFTY,,1481.5,27JAN22,37500.0,0.05,25,OI,FO,NSE,,1,67901,PE
3630,48275,BANKNIFTY,,3788.8,27JAN22,37600.0,0.05,25,OI,FO,NSE,,1,67902,CE
3631,48277,BANKNIFTY,,1519.75,27JAN22,37600.0,0.05,25,OI,FO,NSE,,1,67903,PE
3632,48278,BANKNIFTY,,3728.6,27JAN22,37700.0,0.05,25,OI,FO,NSE,,1,67908,CE
3633,48286,BANKNIFTY,,1558.6,27JAN22,37700.0,0.05,25,OI,FO,NSE,,1,67909,PE
3634,48287,BANKNIFTY,,3669.05,27JAN22,37800.0,0.05,25,OI,FO,NSE,,1,67910,CE
3635,48288,BANKNIFTY,,1598.1,27JAN22,37800.0,0.05,25,OI,FO,NSE,,1,67911,PE
3636,48289,BANKNIFTY,,3610.1,27JAN22,37900.0,0.05,25,OI,FO,NSE,,1,67912,CE
3637,48290,BANKNIFTY,,1638.2,27JAN22,37900.0,0.05,25,OI,FO,NSE,,1,67913,PE
3638,48291,BANKNIFTY,,3551.8,27JAN22,38000.0,0.05,25,OI,FO,NSE,,1,67914,CE
3639,48292,BANKNIFTY,,1678.9,27JAN22,38000.0,0.05,25,OI,FO,NSE,,1,67915,PE
3640,48294,BANKNIFTY,,3494.1,27JAN22,38100.0,0.05,25,OI,FO,NSE,,1,67916,CE
3641,48295,BANKNIFTY,,1720.25,27JAN22,38100.0,0.05,25,OI,FO,NSE,,1,67917,PE
3642,48296,BANKNIFTY,,3437.0,27JAN22,38200.0,0.05,25,OI,FO,NSE,,1,67918,CE
3643,48297,BANKNIFTY,,1762.2,27JAN22,38200.0,0.05,25,OI,FO,NSE,,1,67919,PE
3644,48298,BANKNIFTY,,3380.6,27JAN22,38300.0,0.05,25,OI,FO,NSE,,1,67920,CE
3645,48299,BANKNIFTY,,1804.8,27JAN22,38300.0,0.05,25,OI,FO,NSE,,1,67921,PE
3646,48301,BANKNIFTY,,3324.75,27JAN22,38400.0,0.05,25,OI,FO,NSE,,1,67922,CE
3647,48303,BANKNIFTY,,1848.05,27JAN22,38400.0,0.05,25,OI,FO,NSE,,1,67923,PE
3648,48304,BANKNIFTY,,3269.55,27JAN22,38500.0,0.05,25,OI,FO,NSE,,1,67924,CE
3649,48305,BANKNIFTY,,834.2,27JAN22,38500.0,0.05,25,OI,FO,NSE,,1,67925,PE
3650,48310,BANKNIFTY,,3214.95,27JAN22,38600.0,0.05,25,OI,FO,NSE,,1,67926,CE
3651,48311,BANKNIFTY,,1936.35,27JAN22,38600.0,0.05,25,OI,FO,NSE,,1,67927,PE
3652,48321,BANKNIFTY,,3161.0,27JAN22,38700.0,0.05,25,OI,FO,NSE,,1,67930,CE
3653,48322,BANKNIFTY,,746.6,27JAN22,38700.0,0.05,25,OI,FO,NSE,,1,67931,PE
3654,48323,BANKNIFTY,,3107.7,27JAN22,38800.0,0.05,25,OI,FO,NSE,,1,67932,CE
3655,48324,BANKNIFTY,,2027.15,27JAN22,38800.0,0.05,25,OI,FO,NSE,,1,67933,PE
3656,48325,BANKNIFTY,,3055.0,27JAN22,38900.0,0.05,25,OI,FO,NSE,,1,67934,CE
3657,48326,BANKNIFTY,,2073.45,27JAN22,38900.0,0.05,25,OI,FO,NSE,,1,67945,PE
3658,48327,BANKNIFTY,,1902.5,27JAN22,39000.0,0.05,25,OI,FO,NSE,,1,67946,CE
3659,48328,BANKNIFTY,,1067.0,27JAN22,39000.0,0.05,25,OI,FO,NSE,,1,67947,PE
3660,48331,BANKNIFTY,,2951.4,27JAN22,39100.0,0.05,25,OI,FO,NSE,,1,67948,CE
3661,48332,BANKNIFTY,,2168.0,27JAN22,39100.0,0.05,25,OI,FO,NSE,,1,67949,PE
3662,48333,BANKNIFTY,,2900.6,27JAN22,39200.0,0.05,25,OI,FO,NSE,,1,67950,CE
3663,48334,BANKNIFTY,,2216.2,27JAN22,39200.0,0.05,25,OI,FO,NSE,,1,67951,PE
3664,48336,BANKNIFTY,,2850.35,27JAN22,39300.0,0.05,25,OI,FO,NSE,,1,67952,CE
3665,48339,BANKNIFTY,,2265.0,27JAN22,39300.0,0.05,25,OI,FO,NSE,,1,67953,PE
3666,48340,BANKNIFTY,,2800.6,27JAN22,39400.0,0.05,25,OI,FO,NSE,,1,67954,CE
3667,48347,BANKNIFTY,,2314.3,27JAN22,39400.0,0.05,25,OI,FO,NSE,,1,67955,PE
3668,48348,BANKNIFTY,,2751.6,27JAN22,39500.0,0.05,25,OI,FO,NSE,,1,67956,CE
3669,48349,BANKNIFTY,,2364.35,27JAN22,39500.0,0.05,25,OI,FO,NSE,,1,67957,PE
3670,48357,BANKNIFTY,,2703.2,27JAN22,39600.0,0.05,25,OI,FO,NSE,,1,67958,CE
3671,48358,BANKNIFTY,,2415.0,27JAN22,39600.0,0.05,25,OI,FO,NSE,,1,67959,PE
3672,48360,BANKNIFTY,,2655.45,27JAN22,39700.0,0.05,25,OI,FO,NSE,,1,67960,CE
3673,48361,BANKNIFTY,,2466.25,27JAN22,39700.0,0.05,25,OI,FO,NSE,,1,67961,PE
3674,48362,BANKNIFTY,,2608.25,27JAN22,39800.0,0.05,25,OI,FO,NSE,,1,67962,CE
3675,48369,BANKNIFTY,,2518.15,27JAN22,39800.0,0.05,25,OI,FO,NSE,,1,67963,PE
3676,48370,BANKNIFTY,,2561.7,27JAN22,39900.0,0.05,25,OI,FO,NSE,,1,67964,CE
3677,48377,BANKNIFTY,,2570.65,27JAN22,39900.0,0.05,25,OI,FO,NSE,,1,67965,PE
3678,48378,BANKNIFTY,,2515.75,27JAN22,40000.0,0.05,25,OI,FO,NSE,,1,67966,CE
3679,48388,BANKNIFTY,,2623.7,27JAN22,40000.0,0.05,25,OI,FO,NSE,,1,67967,PE
3680,48389,BANKNIFTY,,2470.4,27JAN22,40100.0,0.05,25,OI,FO,NSE,,1,67968,CE
3681,48393,BANKNIFTY,,2677.4,27JAN22,40100.0,0.05,25,OI,FO,NSE,,1,67969,PE
3682,48420,BANKNIFTY,,2425.7,27JAN22,40200.0,0.05,25,OI,FO,NSE,,1,67970,CE
3683,48421,BANKNIFTY,,2731.7,27JAN22,40200.0,0.05,25,OI,FO,NSE,,1,67971,PE
3684,48422,BANKNIFTY,,2381.55,27JAN22,40300.0,0.05,25,OI,FO,NSE,,1,67972,CE
3685,48423,BANKNIFTY,,2786.6,27JAN22,40300.0,0.05,25,OI,FO,NSE,,1,67973,PE
3686,48451,BANKNIFTY,,2338.0,27JAN22,40400.0,0.05,25,OI,FO,NSE,,1,67974,CE
3687,48452,BANKNIFTY,,2842.1,27JAN22,40400.0,0.05,25,OI,FO,NSE,,1,67975,PE
3688,48453,BANKNIFTY,,2295.0,27JAN22,40500.0,0.05,25,OI,FO,NSE,,1,67976,CE
3689,48454,BANKNIFTY,,2898.2,27JAN22,40500.0,0.05,25,OI,FO,NSE,,1,67977,PE
3690,48457,BANKNIFTY,,2252.65,27JAN22,40600.0,0.05,25,OI,FO,NSE,,1,67978,CE
3691,48458,BANKNIFTY,,2954.85,27JAN22,40600.0,0.05,25,OI,FO,NSE,,1,67979,PE
3692,48459,BANKNIFTY,,2210.85,27JAN22,40700.0,0.05,25,OI,FO,NSE,,1,67980,CE
3693,48464,BANKNIFTY,,3012.1,27JAN22,40700.0,0.05,25,OI,FO,NSE,,1,67981,PE
3694,48470,BANKNIFTY,,2169.65,27JAN22,40800.0,0.05,25,OI,FO,NSE,,1,67982,CE
3695,48475,BANKNIFTY,,3069.95,27JAN22,40800.0,0.05,25,OI,FO,NSE,,1,67983,PE
3696,48476,BANKNIFTY,,2129.05,27JAN22,40900.0,0.05,25,OI,FO,NSE,,1,67984,CE
3697,48477,BANKNIFTY,,3128.4,27JAN22,40900.0,0.05,25,OI,FO,NSE,,1,67985,PE
3698,48478,BANKNIFTY,,2089.0,27JAN22,41000.0,0.05,25,OI,FO,NSE,,1,67986,CE
3699,48481,BANKNIFTY,,3187.4,27JAN22,41000.0,0.05,25,OI,FO,NSE,,1,67987,PE
3700,48483,BANKNIFTY,,2049.55,27JAN22,41100.0,0.05,25,OI,FO,NSE,,1,67988,CE
3701,48484,BANKNIFTY,,3246.95,27JAN22,41100.0,0.05,25,OI,FO,NSE,,1,67989,PE
3702,48489,BANKNIFTY,,2010.65,27JAN22,41200.0,0.05,25,OI,FO,NSE,,1,67990,CE
3703,48490,BANKNIFTY,,3307.1,27JAN22,41200.0,0.05,25,OI,FO,NSE,,1,67991,PE
3704,48493,BANKNIFTY,,1972.3,27JAN22,41300.0,0.05,25,OI,FO,NSE,,1,67992,CE
3705,48494,BANKNIFTY,,3367.8,27JAN22,41300.0,0.05,25,OI,FO,NSE,,1,67993,PE
3706,48495,BANKNIFTY,,1934.55,27JAN22,41400.0,0.05,25,OI,FO,NSE,,1,67994,CE
3707,48496,BANKNIFTY,,3429.1,27JAN22,41400.0,0.05,25,OI,FO,NSE,,1,67995,PE
3708,48497,BANKNIFTY,,1897.35,27JAN22,41500.0,0.05,25,OI,FO,NSE,,1,67996,CE
3709,48499,BANKNIFTY,,3490.9,27JAN22,41500.0,0.05,25,OI,FO,NSE,,1,67997,PE
3710,48508,BANKNIFTY,,1860.65,27JAN22,41600.0,0.05,25,OI,FO,NSE,,1,67998,CE
3711,48509,BANKNIFTY,,3553.3,27JAN22,41600.0,0.05,25,OI,FO,NSE,,1,68002,PE
3712,48510,BANKNIFTY,,1824.55,27JAN22,41700.0,0.05,25,OI,FO,NSE,,1,68003,CE
